Categories Final,Date Occurred,Crime_Count
BURGLARY,2017-11-24,59
BURGLARY,2017-11-25,106
BURGLARY,2017-11-26,104
BURGLARY,2017-11-27,108
BURGLARY,2017-11-28,106
BURGLARY,2017-11-29,108
BURGLARY,2017-11-30,87
BURGLARY,2017-12-01,128
BURGLARY,2017-12-02,100
BURGLARY,2017-12-03,83
BURGLARY,2017-12-04,84
BURGLARY,2017-12-05,93
BURGLARY,2017-12-06,92
BURGLARY,2017-12-07,74
BURGLARY,2017-12-08,87
BURGLARY,2017-12-09,88
BURGLARY,2017-12-10,95
BURGLARY,2017-12-11,88
BURGLARY,2017-12-12,109
BURGLARY,2017-12-13,85
BURGLARY,2017-12-14,111
BURGLARY,2017-12-15,109
BURGLARY,2017-12-16,89
BURGLARY,2017-12-17,90
BURGLARY,2017-12-18,113
BURGLARY,2017-12-19,102
BURGLARY,2017-12-20,115
BURGLARY,2017-12-21,117
BURGLARY,2017-12-22,130
BURGLARY,2017-12-23,91
BURGLARY,2017-12-24,110
BURGLARY,2017-12-25,80
BURGLARY,2017-12-26,98
BURGLARY,2017-12-27,77
BURGLARY,2017-12-28,88
BURGLARY,2017-12-29,100
BURGLARY,2017-12-30,92
BURGLARY,2017-12-31,80
BURGLARY,2018-01-01,81
BURGLARY,2018-01-02,65
BURGLARY,2018-01-03,88
BURGLARY,2018-01-04,66
BURGLARY,2018-01-05,79
BURGLARY,2018-01-06,86
BURGLARY,2018-01-07,84
BURGLARY,2018-01-08,103
BURGLARY,2018-01-09,113
BURGLARY,2018-01-10,70
BURGLARY,2018-01-11,77
BURGLARY,2018-01-12,103
BURGLARY,2018-01-13,85
BURGLARY,2018-01-14,71
BURGLARY,2018-01-15,78
BURGLARY,2018-01-16,100
BURGLARY,2018-01-17,84
BURGLARY,2018-01-18,110
BURGLARY,2018-01-19,92
BURGLARY,2018-01-20,93
BURGLARY,2018-01-21,104
BURGLARY,2018-01-22,93
BURGLARY,2018-01-23,97
BURGLARY,2018-01-24,115
BURGLARY,2018-01-25,92
BURGLARY,2018-01-26,132
BURGLARY,2018-01-27,73
BURGLARY,2018-01-28,77
BURGLARY,2018-01-29,96
BURGLARY,2018-01-30,85
BURGLARY,2018-01-31,71
BURGLARY,2018-02-01,107
BURGLARY,2018-02-02,71
BURGLARY,2018-02-03,100
BURGLARY,2018-02-04,75
BURGLARY,2018-02-05,86
BURGLARY,2018-02-06,103
BURGLARY,2018-02-07,78
BURGLARY,2018-02-08,89
BURGLARY,2018-02-09,97
BURGLARY,2018-02-10,82
BURGLARY,2018-02-11,70
BURGLARY,2018-02-12,79
BURGLARY,2018-02-13,83
BURGLARY,2018-02-14,90
BURGLARY,2018-02-15,76
BURGLARY,2018-02-16,107
BURGLARY,2018-02-17,114
BURGLARY,2018-02-18,95
BURGLARY,2018-02-19,81
BURGLARY,2018-02-20,69
BURGLARY,2018-02-21,52
BURGLARY,2018-02-22,21
BURGLARY,2018-02-23,14
BURGLARY,2018-02-24,2
DRUG OFFENSE,2015-01-14,2
DRUG OFFENSE,2015-03-01,1
DRUG OFFENSE,2015-03-09,1
DRUG OFFENSE,2015-03-17,1
DRUG OFFENSE,2015-03-25,1
DRUG OFFENSE,2015-04-09,1
DRUG OFFENSE,2015-05-14,1
DRUG OFFENSE,2015-05-21,2
DRUG OFFENSE,2015-05-29,1
DRUG OFFENSE,2015-06-13,1
DRUG OFFENSE,2015-06-27,1
DRUG OFFENSE,2015-07-06,1
DRUG OFFENSE,2015-07-24,1
DRUG OFFENSE,2015-08-29,1
DRUG OFFENSE,2015-09-16,1
DRUG OFFENSE,2015-10-18,1
DRUG OFFENSE,2015-11-21,1
DRUG OFFENSE,2015-12-21,1
DRUG OFFENSE,2016-02-06,1
DRUG OFFENSE,2016-04-04,1
DRUG OFFENSE,2016-05-01,1
DRUG OFFENSE,2016-05-25,6
DRUG OFFENSE,2016-06-03,1
DRUG OFFENSE,2016-06-17,1
DRUG OFFENSE,2016-07-13,1
DRUG OFFENSE,2016-07-30,2
DRUG OFFENSE,2016-08-24,1
DRUG OFFENSE,2017-03-01,1
DRUG OFFENSE,2017-03-18,1
DRUG OFFENSE,2017-04-07,1
DRUG OFFENSE,2017-05-24,1
DRUG OFFENSE,2017-05-31,1
DRUG OFFENSE,2017-06-01,1
DRUG OFFENSE,2017-06-10,2
DRUG OFFENSE,2017-06-22,1
DRUG OFFENSE,2017-07-03,1
DRUG OFFENSE,2017-10-01,1
DRUG OFFENSE,2017-10-11,1
FRAUD,2015-01-02,19
FRAUD,2015-01-03,7
FRAUD,2015-01-04,5
FRAUD,2015-01-05,15
FRAUD,2015-01-06,10
FRAUD,2015-01-07,12
FRAUD,2015-01-08,12
FRAUD,2015-01-09,7
FRAUD,2015-01-10,5
FRAUD,2015-01-11,1
FRAUD,2015-01-12,9
FRAUD,2015-01-13,9
FRAUD,2015-01-14,5
FRAUD,2015-01-15,9
FRAUD,2015-01-16,6
FRAUD,2015-01-17,4
FRAUD,2015-01-18,1
FRAUD,2015-01-19,3
FRAUD,2015-01-20,10
FRAUD,2015-01-21,6
FRAUD,2015-01-22,11
FRAUD,2015-01-23,4
FRAUD,2015-01-24,8
FRAUD,2015-01-25,4
FRAUD,2015-01-26,9
FRAUD,2015-01-27,11
FRAUD,2015-01-28,4
FRAUD,2015-01-29,5
FRAUD,2015-01-30,9
FRAUD,2015-01-31,5
FRAUD,2015-02-01,2
FRAUD,2015-02-02,13
FRAUD,2015-02-03,15
FRAUD,2015-02-04,14
FRAUD,2015-02-05,8
FRAUD,2015-02-06,11
FRAUD,2015-02-07,5
FRAUD,2015-02-08,5
FRAUD,2015-02-09,9
FRAUD,2015-02-10,6
FRAUD,2015-02-11,5
FRAUD,2015-02-12,6
FRAUD,2015-02-13,8
FRAUD,2015-02-14,3
FRAUD,2015-02-15,4
FRAUD,2015-02-17,5
FRAUD,2015-02-18,6
FRAUD,2015-02-19,8
FRAUD,2015-02-20,7
FRAUD,2015-02-21,7
FRAUD,2015-02-22,1
FRAUD,2015-02-23,5
FRAUD,2015-02-24,5
FRAUD,2015-02-25,12
FRAUD,2015-02-26,10
FRAUD,2015-02-27,7
FRAUD,2015-02-28,7
FRAUD,2015-03-01,16
FRAUD,2015-03-02,11
FRAUD,2015-03-03,9
FRAUD,2015-03-04,3
FRAUD,2015-03-05,10
FRAUD,2015-03-06,9
FRAUD,2015-03-07,2
FRAUD,2015-03-08,2
FRAUD,2015-03-09,11
FRAUD,2015-03-10,4
FRAUD,2015-03-11,13
FRAUD,2015-03-12,10
FRAUD,2015-03-13,6
FRAUD,2015-03-14,6
FRAUD,2015-03-15,2
FRAUD,2015-03-16,5
FRAUD,2015-03-17,11
FRAUD,2015-03-18,4
FRAUD,2015-03-19,5
FRAUD,2015-03-20,7
FRAUD,2015-03-21,4
FRAUD,2015-03-22,2
FRAUD,2015-03-23,8
FRAUD,2015-03-24,5
FRAUD,2015-03-25,5
FRAUD,2015-03-26,6
FRAUD,2015-03-27,8
FRAUD,2015-03-28,7
FRAUD,2015-03-29,2
FRAUD,2015-03-30,10
FRAUD,2015-03-31,4
FRAUD,2015-04-01,16
FRAUD,2015-04-02,6
FRAUD,2015-04-03,10
FRAUD,2015-04-04,2
FRAUD,2015-04-05,7
FRAUD,2015-04-06,5
FRAUD,2015-04-07,10
FRAUD,2015-04-08,12
FRAUD,2015-04-09,6
FRAUD,2015-04-10,6
FRAUD,2015-04-11,6
FRAUD,2015-04-12,2
FRAUD,2015-04-13,8
FRAUD,2015-04-14,11
FRAUD,2015-04-15,9
FRAUD,2015-04-16,6
FRAUD,2015-04-17,10
FRAUD,2015-04-18,11
FRAUD,2015-04-19,3
FRAUD,2015-04-20,9
FRAUD,2015-04-21,8
FRAUD,2015-04-22,6
FRAUD,2015-04-23,5
FRAUD,2015-04-24,11
FRAUD,2015-04-25,2
FRAUD,2015-04-26,2
FRAUD,2015-04-27,4
FRAUD,2015-04-28,9
FRAUD,2015-04-29,4
FRAUD,2015-04-30,15
FRAUD,2015-05-01,13
FRAUD,2015-05-02,9
FRAUD,2015-05-03,1
FRAUD,2015-05-04,9
FRAUD,2015-05-05,9
FRAUD,2015-05-06,10
FRAUD,2015-05-07,6
FRAUD,2015-05-08,6
FRAUD,2015-05-09,3
FRAUD,2015-05-10,3
FRAUD,2015-05-11,9
FRAUD,2015-05-12,5
FRAUD,2015-05-13,6
FRAUD,2015-05-14,9
FRAUD,2015-05-15,16
FRAUD,2015-05-16,4
FRAUD,2015-05-17,3
FRAUD,2015-05-18,7
FRAUD,2015-05-19,5
FRAUD,2015-05-20,10
FRAUD,2015-05-21,10
FRAUD,2015-05-22,7
FRAUD,2015-05-23,2
FRAUD,2015-05-24,4
FRAUD,2015-05-25,6
FRAUD,2015-05-26,10
FRAUD,2015-05-27,5
FRAUD,2015-05-28,9
FRAUD,2015-05-29,6
FRAUD,2015-05-30,6
FRAUD,2015-05-31,1
FRAUD,2015-06-01,17
FRAUD,2015-06-02,9
FRAUD,2015-06-03,11
FRAUD,2015-06-04,7
FRAUD,2015-06-05,10
FRAUD,2015-06-06,3
FRAUD,2015-06-07,3
FRAUD,2015-06-08,12
FRAUD,2015-06-09,7
FRAUD,2015-06-10,5
FRAUD,2015-06-11,6
FRAUD,2015-06-12,8
FRAUD,2015-06-13,5
FRAUD,2015-06-14,2
FRAUD,2015-06-15,10
FRAUD,2015-06-16,6
FRAUD,2015-06-17,10
FRAUD,2015-06-18,6
FRAUD,2015-06-19,4
FRAUD,2015-06-20,4
FRAUD,2015-06-21,4
FRAUD,2015-06-22,14
FRAUD,2015-06-23,7
FRAUD,2015-06-24,8
FRAUD,2015-06-25,5
FRAUD,2015-06-26,2
FRAUD,2015-06-27,4
FRAUD,2015-06-28,1
FRAUD,2015-06-29,4
FRAUD,2015-06-30,3
FRAUD,2015-07-01,11
FRAUD,2015-07-02,6
FRAUD,2015-07-03,8
FRAUD,2015-07-04,3
FRAUD,2015-07-05,5
FRAUD,2015-07-06,7
FRAUD,2015-07-07,5
FRAUD,2015-07-08,10
FRAUD,2015-07-09,5
FRAUD,2015-07-10,9
FRAUD,2015-07-11,6
FRAUD,2015-07-12,4
FRAUD,2015-07-13,5
FRAUD,2015-07-14,11
FRAUD,2015-07-15,10
FRAUD,2015-07-16,12
FRAUD,2015-07-17,5
FRAUD,2015-07-18,2
FRAUD,2015-07-19,1
FRAUD,2015-07-20,8
FRAUD,2015-07-21,8
FRAUD,2015-07-22,9
FRAUD,2015-07-23,3
FRAUD,2015-07-24,5
FRAUD,2015-07-25,5
FRAUD,2015-07-26,2
FRAUD,2015-07-27,8
FRAUD,2015-07-28,2
FRAUD,2015-07-29,7
FRAUD,2015-07-30,9
FRAUD,2015-07-31,4
FRAUD,2015-08-01,11
FRAUD,2015-08-02,2
FRAUD,2015-08-03,9
FRAUD,2015-08-04,7
FRAUD,2015-08-05,8
FRAUD,2015-08-06,12
FRAUD,2015-08-07,6
FRAUD,2015-08-08,6
FRAUD,2015-08-09,2
FRAUD,2015-08-10,8
FRAUD,2015-08-11,6
FRAUD,2015-08-12,5
FRAUD,2015-08-13,3
FRAUD,2015-08-14,6
FRAUD,2015-08-15,7
FRAUD,2015-08-16,2
FRAUD,2015-08-17,7
FRAUD,2015-08-18,13
FRAUD,2015-08-19,7
FRAUD,2015-08-20,9
FRAUD,2015-08-21,7
FRAUD,2015-08-22,3
FRAUD,2015-08-23,3
FRAUD,2015-08-24,5
FRAUD,2015-08-25,12
FRAUD,2015-08-26,9
FRAUD,2015-08-27,5
FRAUD,2015-08-28,14
FRAUD,2015-08-29,7
FRAUD,2015-08-30,4
FRAUD,2015-08-31,15
FRAUD,2015-09-01,7
FRAUD,2015-09-02,10
FRAUD,2015-09-03,11
FRAUD,2015-09-04,10
FRAUD,2015-09-05,8
FRAUD,2015-09-06,3
FRAUD,2015-09-07,4
FRAUD,2015-09-08,10
FRAUD,2015-09-09,10
FRAUD,2015-09-10,7
FRAUD,2015-09-11,9
FRAUD,2015-09-12,8
FRAUD,2015-09-13,5
FRAUD,2015-09-14,5
FRAUD,2015-09-15,9
FRAUD,2015-09-16,4
FRAUD,2015-09-17,4
FRAUD,2015-09-18,10
FRAUD,2015-09-19,2
FRAUD,2015-09-20,10
FRAUD,2015-09-21,10
FRAUD,2015-09-22,2
FRAUD,2015-09-23,10
FRAUD,2015-09-24,9
FRAUD,2015-09-25,5
FRAUD,2015-09-26,5
FRAUD,2015-09-27,3
FRAUD,2015-09-28,7
FRAUD,2015-09-29,6
FRAUD,2015-09-30,10
FRAUD,2015-10-01,13
FRAUD,2015-10-02,6
FRAUD,2015-10-03,7
FRAUD,2015-10-04,6
FRAUD,2015-10-05,4
FRAUD,2015-10-06,8
FRAUD,2015-10-07,14
FRAUD,2015-10-08,7
FRAUD,2015-10-09,6
FRAUD,2015-10-10,7
FRAUD,2015-10-12,11
FRAUD,2015-10-13,10
FRAUD,2015-10-14,7
FRAUD,2015-10-15,6
FRAUD,2015-10-16,2
FRAUD,2015-10-17,6
FRAUD,2015-10-18,3
FRAUD,2015-10-19,8
FRAUD,2015-10-20,8
FRAUD,2015-10-21,2
FRAUD,2015-10-22,2
FRAUD,2015-10-23,7
FRAUD,2015-10-24,3
FRAUD,2015-10-25,7
FRAUD,2015-10-26,9
FRAUD,2015-10-27,9
FRAUD,2015-10-28,9
FRAUD,2015-10-29,7
FRAUD,2015-10-30,6
FRAUD,2015-10-31,2
FRAUD,2015-11-01,13
FRAUD,2015-11-02,13
FRAUD,2015-11-03,4
FRAUD,2015-11-04,10
FRAUD,2015-11-05,10
FRAUD,2015-11-06,3
FRAUD,2015-11-07,4
FRAUD,2015-11-08,4
FRAUD,2015-11-09,9
FRAUD,2015-11-10,7
FRAUD,2015-11-11,8
FRAUD,2015-11-12,8
FRAUD,2015-11-13,11
FRAUD,2015-11-14,8
FRAUD,2015-11-15,7
FRAUD,2015-11-16,16
FRAUD,2015-11-17,8
FRAUD,2015-11-18,3
FRAUD,2015-11-19,4
FRAUD,2015-11-20,8
FRAUD,2015-11-21,5
FRAUD,2015-11-22,4
FRAUD,2015-11-23,15
FRAUD,2015-11-24,9
FRAUD,2015-11-25,8
FRAUD,2015-11-26,1
FRAUD,2015-11-27,7
FRAUD,2015-11-28,4
FRAUD,2015-11-29,2
FRAUD,2015-11-30,6
FRAUD,2015-12-01,20
FRAUD,2015-12-02,6
FRAUD,2015-12-03,7
FRAUD,2015-12-04,6
FRAUD,2015-12-05,4
FRAUD,2015-12-06,1
FRAUD,2015-12-07,11
FRAUD,2015-12-08,2
FRAUD,2015-12-09,7
FRAUD,2015-12-10,7
FRAUD,2015-12-11,5
FRAUD,2015-12-12,7
FRAUD,2015-12-13,4
FRAUD,2015-12-14,11
FRAUD,2015-12-15,12
FRAUD,2015-12-16,7
FRAUD,2015-12-17,10
FRAUD,2015-12-18,12
FRAUD,2015-12-19,3
FRAUD,2015-12-20,6
FRAUD,2015-12-21,7
FRAUD,2015-12-22,10
FRAUD,2015-12-23,7
FRAUD,2015-12-24,6
FRAUD,2015-12-25,1
FRAUD,2015-12-26,3
FRAUD,2015-12-27,1
FRAUD,2015-12-28,14
FRAUD,2015-12-29,6
FRAUD,2015-12-30,7
FRAUD,2015-12-31,15
FRAUD,2016-01-01,12
FRAUD,2016-01-02,5
FRAUD,2016-01-03,2
FRAUD,2016-01-04,13
FRAUD,2016-01-05,11
FRAUD,2016-01-06,9
FRAUD,2016-01-07,6
FRAUD,2016-01-08,5
FRAUD,2016-01-09,6
FRAUD,2016-01-10,3
FRAUD,2016-01-11,18
FRAUD,2016-01-12,6
FRAUD,2016-01-13,3
FRAUD,2016-01-14,13
FRAUD,2016-01-15,13
FRAUD,2016-01-16,5
FRAUD,2016-01-17,2
FRAUD,2016-01-18,1
FRAUD,2016-01-19,10
FRAUD,2016-01-20,11
FRAUD,2016-01-21,10
FRAUD,2016-01-22,6
FRAUD,2016-01-23,4
FRAUD,2016-01-24,2
FRAUD,2016-01-25,14
FRAUD,2016-01-26,9
FRAUD,2016-01-27,12
FRAUD,2016-01-28,9
FRAUD,2016-01-29,9
FRAUD,2016-01-30,4
FRAUD,2016-02-01,17
FRAUD,2016-02-02,11
FRAUD,2016-02-03,9
FRAUD,2016-02-04,13
FRAUD,2016-02-05,17
FRAUD,2016-02-06,7
FRAUD,2016-02-07,5
FRAUD,2016-02-08,9
FRAUD,2016-02-09,9
FRAUD,2016-02-10,9
FRAUD,2016-02-11,7
FRAUD,2016-02-12,8
FRAUD,2016-02-13,2
FRAUD,2016-02-14,1
FRAUD,2016-02-15,3
FRAUD,2016-02-16,12
FRAUD,2016-02-17,7
FRAUD,2016-02-18,12
FRAUD,2016-02-19,10
FRAUD,2016-02-20,4
FRAUD,2016-02-21,2
FRAUD,2016-02-22,12
FRAUD,2016-02-23,7
FRAUD,2016-02-24,8
FRAUD,2016-02-25,9
FRAUD,2016-02-26,16
FRAUD,2016-02-27,6
FRAUD,2016-02-28,3
FRAUD,2016-02-29,12
FRAUD,2016-03-01,20
FRAUD,2016-03-02,7
FRAUD,2016-03-03,7
FRAUD,2016-03-04,6
FRAUD,2016-03-05,5
FRAUD,2016-03-06,1
FRAUD,2016-03-07,6
FRAUD,2016-03-08,12
FRAUD,2016-03-09,8
FRAUD,2016-03-10,7
FRAUD,2016-03-11,13
FRAUD,2016-03-12,10
FRAUD,2016-03-13,1
FRAUD,2016-03-14,12
FRAUD,2016-03-15,9
FRAUD,2016-03-16,1
FRAUD,2016-03-17,6
FRAUD,2016-03-18,9
FRAUD,2016-03-19,6
FRAUD,2016-03-20,3
FRAUD,2016-03-21,12
FRAUD,2016-03-22,8
FRAUD,2016-03-23,10
FRAUD,2016-03-24,14
FRAUD,2016-03-25,14
FRAUD,2016-03-26,10
FRAUD,2016-03-27,3
FRAUD,2016-03-28,11
FRAUD,2016-03-29,14
FRAUD,2016-03-30,8
FRAUD,2016-03-31,23
FRAUD,2016-04-01,17
FRAUD,2016-04-02,6
FRAUD,2016-04-03,6
FRAUD,2016-04-04,11
FRAUD,2016-04-05,9
FRAUD,2016-04-06,6
FRAUD,2016-04-07,13
FRAUD,2016-04-08,11
FRAUD,2016-04-09,6
FRAUD,2016-04-10,6
FRAUD,2016-04-11,11
FRAUD,2016-04-12,11
FRAUD,2016-04-13,5
FRAUD,2016-04-14,15
FRAUD,2016-04-15,7
FRAUD,2016-04-16,6
FRAUD,2016-04-17,6
FRAUD,2016-04-18,13
FRAUD,2016-04-19,7
FRAUD,2016-04-20,9
FRAUD,2016-04-21,12
FRAUD,2016-04-22,5
FRAUD,2016-04-23,2
FRAUD,2016-04-24,3
FRAUD,2016-04-25,9
FRAUD,2016-04-26,11
FRAUD,2016-04-27,10
FRAUD,2016-04-28,10
FRAUD,2016-04-29,11
FRAUD,2016-04-30,3
FRAUD,2016-05-01,8
FRAUD,2016-05-02,10
FRAUD,2016-05-03,9
FRAUD,2016-05-04,9
FRAUD,2016-05-05,7
FRAUD,2016-05-06,13
FRAUD,2016-05-07,6
FRAUD,2016-05-08,5
FRAUD,2016-05-09,10
FRAUD,2016-05-10,7
FRAUD,2016-05-11,8
FRAUD,2016-05-12,8
FRAUD,2016-05-13,6
FRAUD,2016-05-14,3
FRAUD,2016-05-15,6
FRAUD,2016-05-16,10
FRAUD,2016-05-17,7
FRAUD,2016-05-18,6
FRAUD,2016-05-19,11
FRAUD,2016-05-20,11
FRAUD,2016-05-21,5
FRAUD,2016-05-22,5
FRAUD,2016-05-23,8
FRAUD,2016-05-24,9
FRAUD,2016-05-25,8
FRAUD,2016-05-26,9
FRAUD,2016-05-27,11
FRAUD,2016-05-28,4
FRAUD,2016-05-29,10
FRAUD,2016-05-30,3
FRAUD,2016-05-31,11
FRAUD,2016-06-01,19
FRAUD,2016-06-02,13
FRAUD,2016-06-03,10
FRAUD,2016-06-04,3
FRAUD,2016-06-05,4
FRAUD,2016-06-06,9
FRAUD,2016-06-07,9
FRAUD,2016-06-08,9
FRAUD,2016-06-09,9
FRAUD,2016-06-10,14
FRAUD,2016-06-11,4
FRAUD,2016-06-12,1
FRAUD,2016-06-13,10
FRAUD,2016-06-14,11
FRAUD,2016-06-15,16
FRAUD,2016-06-16,13
FRAUD,2016-06-17,8
FRAUD,2016-06-18,8
FRAUD,2016-06-20,10
FRAUD,2016-06-21,7
FRAUD,2016-06-22,8
FRAUD,2016-06-23,12
FRAUD,2016-06-24,7
FRAUD,2016-06-25,7
FRAUD,2016-06-26,5
FRAUD,2016-06-27,6
FRAUD,2016-06-28,11
FRAUD,2016-06-29,10
FRAUD,2016-06-30,13
FRAUD,2016-07-01,16
FRAUD,2016-07-02,6
FRAUD,2016-07-03,7
FRAUD,2016-07-04,4
FRAUD,2016-07-05,10
FRAUD,2016-07-06,14
FRAUD,2016-07-07,10
FRAUD,2016-07-08,15
FRAUD,2016-07-09,15
FRAUD,2016-07-10,12
FRAUD,2016-07-11,10
FRAUD,2016-07-12,5
FRAUD,2016-07-13,8
FRAUD,2016-07-14,12
FRAUD,2016-07-15,9
FRAUD,2016-07-16,3
FRAUD,2016-07-17,2
FRAUD,2016-07-18,9
FRAUD,2016-07-19,8
FRAUD,2016-07-20,8
FRAUD,2016-07-21,5
FRAUD,2016-07-22,5
FRAUD,2016-07-23,1
FRAUD,2016-07-24,3
FRAUD,2016-07-25,10
FRAUD,2016-07-26,16
FRAUD,2016-07-27,8
FRAUD,2016-07-28,9
FRAUD,2016-07-29,8
FRAUD,2016-07-30,4
FRAUD,2016-07-31,6
FRAUD,2016-08-01,16
FRAUD,2016-08-02,9
FRAUD,2016-08-03,8
FRAUD,2016-08-04,10
FRAUD,2016-08-05,10
FRAUD,2016-08-06,4
FRAUD,2016-08-07,5
FRAUD,2016-08-08,8
FRAUD,2016-08-09,9
FRAUD,2016-08-10,12
FRAUD,2016-08-11,4
FRAUD,2016-08-12,4
FRAUD,2016-08-13,2
FRAUD,2016-08-14,2
FRAUD,2016-08-15,10
FRAUD,2016-08-16,7
FRAUD,2016-08-17,11
FRAUD,2016-08-18,6
FRAUD,2016-08-19,7
FRAUD,2016-08-20,10
FRAUD,2016-08-21,3
FRAUD,2016-08-22,7
FRAUD,2016-08-23,6
FRAUD,2016-08-24,9
FRAUD,2016-08-25,6
FRAUD,2016-08-26,4
FRAUD,2016-08-27,5
FRAUD,2016-08-28,7
FRAUD,2016-08-29,7
FRAUD,2016-08-30,4
FRAUD,2016-08-31,7
FRAUD,2016-09-01,18
FRAUD,2016-09-02,7
FRAUD,2016-09-03,7
FRAUD,2016-09-04,6
FRAUD,2016-09-05,2
FRAUD,2016-09-06,8
FRAUD,2016-09-07,9
FRAUD,2016-09-08,7
FRAUD,2016-09-09,11
FRAUD,2016-09-10,6
FRAUD,2016-09-11,4
FRAUD,2016-09-12,5
FRAUD,2016-09-13,4
FRAUD,2016-09-14,7
FRAUD,2016-09-15,6
FRAUD,2016-09-16,5
FRAUD,2016-09-17,4
FRAUD,2016-09-18,3
FRAUD,2016-09-19,8
FRAUD,2016-09-20,4
FRAUD,2016-09-21,6
FRAUD,2016-09-22,16
FRAUD,2016-09-23,3
FRAUD,2016-09-24,4
FRAUD,2016-09-25,5
FRAUD,2016-09-26,8
FRAUD,2016-09-27,12
FRAUD,2016-09-28,7
FRAUD,2016-09-29,7
FRAUD,2016-09-30,12
FRAUD,2016-10-01,10
FRAUD,2016-10-02,4
FRAUD,2016-10-03,9
FRAUD,2016-10-04,4
FRAUD,2016-10-05,5
FRAUD,2016-10-06,12
FRAUD,2016-10-07,6
FRAUD,2016-10-08,7
FRAUD,2016-10-10,7
FRAUD,2016-10-11,11
FRAUD,2016-10-12,5
FRAUD,2016-10-13,11
FRAUD,2016-10-14,8
FRAUD,2016-10-15,6
FRAUD,2016-10-16,2
FRAUD,2016-10-17,9
FRAUD,2016-10-18,8
FRAUD,2016-10-19,6
FRAUD,2016-10-20,5
FRAUD,2016-10-21,3
FRAUD,2016-10-22,5
FRAUD,2016-10-23,2
FRAUD,2016-10-24,17
FRAUD,2016-10-25,8
FRAUD,2016-10-26,8
FRAUD,2016-10-27,4
FRAUD,2016-10-28,13
FRAUD,2016-10-29,5
FRAUD,2016-10-30,4
FRAUD,2016-10-31,11
FRAUD,2016-11-01,17
FRAUD,2016-11-02,8
FRAUD,2016-11-03,7
FRAUD,2016-11-04,10
FRAUD,2016-11-05,3
FRAUD,2016-11-06,4
FRAUD,2016-11-07,5
FRAUD,2016-11-08,6
FRAUD,2016-11-09,8
FRAUD,2016-11-10,10
FRAUD,2016-11-11,4
FRAUD,2016-11-12,1
FRAUD,2016-11-13,4
FRAUD,2016-11-14,7
FRAUD,2016-11-15,13
FRAUD,2016-11-16,9
FRAUD,2016-11-17,5
FRAUD,2016-11-18,8
FRAUD,2016-11-19,6
FRAUD,2016-11-20,2
FRAUD,2016-11-21,9
FRAUD,2016-11-22,4
FRAUD,2016-11-23,4
FRAUD,2016-11-24,3
FRAUD,2016-11-25,8
FRAUD,2016-11-26,8
FRAUD,2016-11-27,6
FRAUD,2016-11-28,7
FRAUD,2016-11-29,4
FRAUD,2016-11-30,7
FRAUD,2016-12-01,12
FRAUD,2016-12-02,7
FRAUD,2016-12-03,4
FRAUD,2016-12-04,3
FRAUD,2016-12-05,10
FRAUD,2016-12-06,5
FRAUD,2016-12-07,6
FRAUD,2016-12-08,5
FRAUD,2016-12-09,8
FRAUD,2016-12-10,5
FRAUD,2016-12-11,3
FRAUD,2016-12-12,14
FRAUD,2016-12-13,8
FRAUD,2016-12-14,8
FRAUD,2016-12-15,9
FRAUD,2016-12-16,10
FRAUD,2016-12-17,4
FRAUD,2016-12-18,6
FRAUD,2016-12-19,12
FRAUD,2016-12-20,4
FRAUD,2016-12-21,5
FRAUD,2016-12-22,7
FRAUD,2016-12-23,7
FRAUD,2016-12-24,8
FRAUD,2016-12-25,1
FRAUD,2016-12-26,5
FRAUD,2016-12-27,6
FRAUD,2016-12-28,7
FRAUD,2016-12-29,6
FRAUD,2016-12-30,7
FRAUD,2016-12-31,1
FRAUD,2017-01-01,11
FRAUD,2017-01-02,6
FRAUD,2017-01-03,12
FRAUD,2017-01-04,7
FRAUD,2017-01-05,11
FRAUD,2017-01-06,8
FRAUD,2017-01-07,1
FRAUD,2017-01-08,5
FRAUD,2017-01-09,10
FRAUD,2017-01-10,11
FRAUD,2017-01-11,5
FRAUD,2017-01-12,5
FRAUD,2017-01-13,10
FRAUD,2017-01-14,5
FRAUD,2017-01-15,4
FRAUD,2017-01-16,4
FRAUD,2017-01-17,13
FRAUD,2017-01-18,10
FRAUD,2017-01-19,2
FRAUD,2017-01-20,5
FRAUD,2017-01-21,2
FRAUD,2017-01-22,3
FRAUD,2017-01-23,6
FRAUD,2017-01-24,8
FRAUD,2017-01-25,11
FRAUD,2017-01-26,8
FRAUD,2017-01-27,11
FRAUD,2017-01-28,3
FRAUD,2017-01-29,4
FRAUD,2017-01-30,12
FRAUD,2017-01-31,5
FRAUD,2017-02-01,9
FRAUD,2017-02-02,11
FRAUD,2017-02-03,6
FRAUD,2017-02-04,3
FRAUD,2017-02-05,1
FRAUD,2017-02-06,13
FRAUD,2017-02-07,9
FRAUD,2017-02-08,5
FRAUD,2017-02-09,8
FRAUD,2017-02-10,12
FRAUD,2017-02-11,6
FRAUD,2017-02-12,1
FRAUD,2017-02-13,7
FRAUD,2017-02-14,7
FRAUD,2017-02-15,8
FRAUD,2017-02-16,9
FRAUD,2017-02-17,6
FRAUD,2017-02-18,5
FRAUD,2017-02-19,4
FRAUD,2017-02-20,3
FRAUD,2017-02-21,4
FRAUD,2017-02-22,4
FRAUD,2017-02-23,11
FRAUD,2017-02-24,8
FRAUD,2017-02-25,6
FRAUD,2017-02-26,5
