Dispatch_Date,AGGRAVATED ASSAULT,MISC,MOTOR VEHICLE THEFT,BURGLARY,ARSON,ROBBERY,RAPE,DRUG OFFENSE,MURDER AND NON-NEGLIGENT MANSLAUGHTER
7/21/2013,91,227,113,25,4,16,4,20,0
7/22/2013,90,228,154,37,1,18,1,20,2
7/23/2013,95,263,133,37,3,14,5,42,1
7/24/2013,88,278,138,27,1,14,5,44,0
7/25/2013,79,253,123,26,1,17,4,42,0
7/26/2013,76,241,144,29,2,26,2,46,0
7/27/2013,91,237,121,30,2,21,4,46,1
7/28/2013,72,231,120,24,0,26,6,27,1
7/29/2013,73,199,152,37,2,21,1,23,0
7/30/2013,77,295,131,35,2,24,3,58,0
7/31/2013,104,256,129,33,0,16,7,60,0
8/1/2013,85,199,106,40,0,26,5,46,0
8/2/2013,88,237,105,30,0,28,4,55,0
8/3/2013,91,274,124,32,0,25,2,38,0
8/4/2013,84,241,98,27,1,10,2,30,1
8/5/2013,103,238,160,49,0,13,4,25,2
8/6/2013,81,269,125,31,3,27,6,50,2
8/7/2013,76,221,114,36,0,26,4,41,1
8/8/2013,94,254,130,30,2,23,4,53,0
8/9/2013,108,258,127,34,2,19,3,55,1
8/10/2013,91,270,112,32,2,20,4,53,1
8/11/2013,89,205,96,23,1,26,3,35,0
8/12/2013,100,261,128,34,1,18,3,26,1
8/13/2013,72,212,127,39,2,22,2,54,0
8/14/2013,82,232,134,35,1,25,1,53,0
8/15/2013,95,209,145,32,0,19,5,50,1
8/16/2013,63,234,140,29,1,22,3,62,1
8/17/2013,93,287,130,23,3,29,2,50,1
8/18/2013,84,186,106,18,0,24,0,24,0
8/19/2013,77,197,144,41,3,22,8,28,3
8/20/2013,78,258,160,44,1,18,3,53,1
8/21/2013,75,263,139,36,2,27,3,51,0
8/22/2013,99,271,113,27,3,24,4,52,0
8/23/2013,86,274,161,26,0,29,5,58,0
8/24/2013,81,280,114,31,1,28,3,45,0
8/25/2013,100,259,112,26,0,17,1,31,1
8/26/2013,76,233,158,32,1,20,3,28,1
8/27/2013,77,250,149,26,0,29,7,53,0
8/28/2013,57,262,147,29,2,29,4,38,0
8/29/2013,79,242,133,32,2,34,3,40,1
8/30/2013,89,288,148,27,0,17,4,55,0
8/31/2013,92,246,112,21,0,25,2,49,1
9/1/2013,84,206,104,27,1,18,4,23,1
9/2/2013,88,197,102,31,2,25,4,25,0
9/3/2013,92,233,138,51,0,35,4,44,1
9/4/2013,84,246,125,27,0,20,4,46,1
9/5/2013,87,238,121,40,5,20,2,49,0
9/6/2013,86,245,125,33,1,19,4,60,1
9/7/2013,98,312,129,20,2,19,0,67,0
9/8/2013,88,182,118,24,2,21,3,23,1
9/9/2013,88,187,128,29,1,19,2,22,1
9/10/2013,106,205,129,18,1,18,2,57,0
9/11/2013,89,219,132,26,2,17,2,58,2
9/12/2013,116,196,125,41,1,21,3,45,0
9/13/2013,112,277,129,34,2,18,1,51,1
9/14/2013,82,248,94,24,1,15,3,46,3
9/15/2013,90,202,108,30,1,19,1,24,0
9/16/2013,94,186,151,47,2,23,7,21,0
9/17/2013,96,206,137,33,2,26,4,53,0
9/18/2013,101,193,125,31,1,34,4,37,1
9/19/2013,86,227,131,28,1,18,4,35,0
9/20/2013,101,287,122,34,1,24,4,62,0
9/21/2013,90,247,128,29,2,25,3,42,1
9/22/2013,79,151,84,19,1,20,0,30,2
9/23/2013,73,189,130,30,0,22,6,23,1
9/24/2013,88,208,118,35,0,26,3,51,0
9/25/2013,117,205,142,32,1,22,2,39,2
9/26/2013,69,216,123,29,0,22,6,50,3
9/27/2013,95,241,115,35,0,30,3,45,0
9/28/2013,94,267,111,19,1,19,1,42,0
9/29/2013,76,185,119,29,2,24,4,27,1
9/30/2013,93,202,130,37,3,24,0,24,1
10/1/2013,91,238,141,32,1,27,5,56,1
10/2/2013,103,220,129,34,1,23,9,61,0
10/3/2013,103,231,122,15,3,21,2,75,0
10/4/2013,98,278,116,26,0,15,4,56,0
10/5/2013,87,306,131,27,1,28,3,50,3
10/6/2013,97,217,106,21,6,18,3,23,2
10/7/2013,86,204,134,33,1,19,2,14,0
10/8/2013,87,234,137,32,1,15,3,51,0
10/9/2013,68,219,130,29,5,20,8,48,0
10/10/2013,76,193,120,27,1,26,5,47,0
10/11/2013,82,206,113,19,1,15,5,40,0
10/12/2013,81,253,101,25,0,14,2,64,0
10/13/2013,85,194,107,27,3,23,2,24,0
10/14/2013,84,225,118,22,2,24,3,34,0
10/15/2013,86,208,142,40,1,22,9,55,0
10/16/2013,100,285,113,30,0,18,0,61,2
10/17/2013,83,228,107,26,1,28,5,49,1
10/18/2013,93,241,151,36,1,34,5,51,0
10/19/2013,80,222,104,24,3,42,6,48,0
10/20/2013,72,182,106,25,0,24,6,29,1
10/21/2013,102,180,156,30,2,31,6,26,1
10/22/2013,88,201,112,35,2,21,7,71,1
10/23/2013,84,202,109,32,2,26,2,56,1
10/24/2013,87,199,125,30,3,17,7,52,0
10/25/2013,87,209,108,26,0,22,3,56,0
10/26/2013,68,192,114,21,4,17,2,43,1
10/27/2013,91,204,99,27,1,15,5,18,2
10/28/2013,88,192,146,22,0,21,5,22,1
10/29/2013,91,258,142,31,0,35,4,45,2
10/30/2013,76,260,104,25,4,21,3,50,0
10/31/2013,116,238,114,27,1,31,1,47,0
11/1/2013,118,254,102,20,4,27,2,51,1
11/2/2013,85,261,110,24,2,35,2,58,0
11/3/2013,105,159,123,19,0,27,3,16,3
11/4/2013,84,218,116,22,0,22,2,18,0
11/5/2013,78,193,106,31,3,24,3,32,1
11/6/2013,80,235,115,32,1,21,5,49,0
11/7/2013,90,216,107,33,2,29,3,55,0
11/8/2013,99,196,116,22,3,26,1,48,1
11/9/2013,74,195,112,21,3,30,2,61,1
11/10/2013,81,167,104,21,1,23,6,23,0
11/11/2013,67,241,116,25,0,26,6,36,2
11/12/2013,76,189,119,33,3,28,6,41,0
11/13/2013,72,213,125,23,2,29,2,41,0
11/14/2013,91,176,108,26,0,23,4,45,0
11/15/2013,101,193,99,40,2,19,5,53,1
11/16/2013,80,225,101,70,2,23,2,43,0
11/17/2013,99,248,102,11,3,24,4,21,1
11/18/2013,97,234,120,31,0,18,1,36,1
11/19/2013,101,186,115,30,5,21,5,46,0
11/20/2013,72,202,110,24,1,20,5,36,0
11/21/2013,95,203,123,23,2,33,1,43,1
11/22/2013,100,233,108,19,2,34,5,44,0
11/23/2013,79,189,135,22,0,22,7,47,0
11/24/2013,68,141,83,19,3,18,1,25,0
11/25/2013,67,184,83,37,2,20,4,29,0
11/26/2013,76,164,109,32,1,27,0,32,0
11/27/2013,56,149,94,15,0,27,3,27,6
11/28/2013,58,84,57,24,2,10,1,14,0
11/29/2013,57,209,100,27,0,24,2,53,0
11/30/2013,64,195,81,22,0,14,2,49,3
12/1/2013,69,172,88,33,1,26,2,35,2
12/2/2013,69,183,116,32,2,21,6,29,1
12/3/2013,79,202,104,29,1,20,5,58,0
12/4/2013,84,204,115,39,2,16,1,59,1
12/5/2013,84,204,119,22,1,22,0,43,0
12/6/2013,77,189,105,38,2,17,5,36,0
12/7/2013,73,215,93,28,2,19,4,48,2
12/8/2013,60,156,55,14,0,11,6,22,1
12/9/2013,65,143,104,25,3,19,3,24,1
12/10/2013,53,119,65,24,2,15,3,26,0
12/11/2013,70,164,107,32,1,22,4,38,2
12/12/2013,77,150,99,28,1,18,5,30,1
12/13/2013,78,170,102,30,1,18,3,41,0
12/14/2013,50,144,97,24,1,20,2,37,1
12/15/2013,56,123,67,23,2,18,2,23,1
12/16/2013,73,179,112,29,1,17,7,29,0
12/17/2013,67,184,112,27,1,24,2,34,0
12/18/2013,78,187,92,23,1,25,2,33,0
12/19/2013,69,153,102,32,1,27,4,30,0
12/20/2013,94,238,101,34,0,23,4,62,2
12/21/2013,84,231,82,24,1,24,3,50,1
12/22/2013,76,176,108,19,2,22,1,24,2
12/23/2013,82,182,104,38,0,27,3,26,0
12/24/2013,62,129,93,13,1,12,2,12,0
12/25/2013,50,57,35,18,0,11,2,6,0
12/26/2013,51,180,109,38,0,19,5,35,0
12/27/2013,62,201,72,34,1,21,3,60,0
12/28/2013,75,208,100,22,1,22,3,41,1
12/29/2013,69,112,75,15,4,20,1,22,1
12/30/2013,63,189,125,22,0,22,5,22,1
12/31/2013,71,170,86,27,0,11,3,26,1
1/1/2014,89,153,78,22,0,28,6,27,0
1/2/2014,67,219,86,33,1,25,3,30,0
1/3/2014,40,95,44,15,1,18,0,17,3
1/4/2014,41,101,66,18,0,11,1,19,1
1/5/2014,50,111,64,12,1,23,2,19,3
1/6/2014,60,161,115,36,1,22,4,24,0
1/7/2014,68,173,70,18,1,18,1,35,1
1/8/2014,67,178,76,30,1,16,3,35,1
1/9/2014,72,182,96,28,2,20,3,40,1
1/10/2014,74,155,92,27,1,13,1,35,1
1/11/2014,56,169,95,20,1,32,3,54,0
1/12/2014,68,196,80,17,0,25,2,23,1
1/13/2014,86,176,135,35,2,27,1,27,3
1/14/2014,82,207,102,36,1,23,7,61,1
1/15/2014,77,234,124,27,3,20,4,52,0
1/16/2014,89,180,90,26,1,20,3,55,0
1/17/2014,102,206,90,28,3,28,3,78,3
1/18/2014,61,178,109,15,1,14,2,47,0
1/19/2014,75,197,76,16,3,18,3,27,3
1/20/2014,66,202,109,28,0,22,5,25,0
1/21/2014,40,90,50,16,0,12,2,17,1
1/22/2014,53,93,55,16,0,12,2,32,0
1/23/2014,68,120,76,40,0,21,1,30,0
1/24/2014,80,107,86,35,0,22,4,30,1
1/25/2014,48,123,64,14,0,23,2,27,0
1/26/2014,58,108,64,16,1,18,3,30,1
1/27/2014,79,175,98,35,0,30,4,20,0
1/28/2014,69,196,88,37,0,14,4,41,0
1/29/2014,61,155,72,21,2,22,4,35,1
1/30/2014,69,155,64,31,0,25,4,42,0
1/31/2014,82,195,92,22,0,17,2,38,0
2/1/2014,76,191,72,24,1,15,6,46,0
2/2/2014,56,137,71,20,2,25,3,28,4
2/3/2014,50,116,81,13,1,10,4,16,0
2/4/2014,75,174,79,26,1,18,1,45,0
2/5/2014,54,160,70,25,0,15,1,48,2
2/6/2014,72,200,99,29,1,18,7,50,0
2/7/2014,83,203,96,29,1,15,2,50,0
2/8/2014,71,180,87,17,0,23,3,50,0
2/9/2014,72,128,79,23,3,15,1,24,0
2/10/2014,71,195,102,30,1,15,3,23,0
2/11/2014,70,152,82,16,1,24,5,48,2
2/12/2014,72,153,82,17,0,15,4,39,1
2/13/2014,42,79,34,13,0,7,0,17,3
2/14/2014,57,161,73,20,1,13,0,40,1
2/15/2014,81,119,64,20,1,18,4,54,0
2/16/2014,58,128,72,16,0,11,1,26,0
2/17/2014,60,176,80,21,2,14,5,28,0
2/18/2014,79,173,79,25,1,18,5,31,0
2/19/2014,87,190,82,30,0,13,6,51,2
2/20/2014,90,195,63,18,0,19,0,49,0
2/21/2014,86,200,79,19,1,18,4,47,0
2/22/2014,81,257,74,16,1,14,4,58,3
2/23/2014,99,199,91,19,4,18,1,44,0
2/24/2014,66,183,87,21,2,17,5,32,0
2/25/2014,70,186,99,30,0,20,4,50,0
2/26/2014,68,174,84,25,1,10,3,44,0
2/27/2014,60,174,84,20,0,8,2,33,1
2/28/2014,72,190,73,24,0,13,3,35,0
3/1/2014,70,193,63,13,0,19,3,46,1
3/2/2014,77,145,77,15,2,12,1,21,1
3/3/2014,54,146,72,13,1,11,1,21,0
3/4/2014,63,168,87,20,2,5,3,42,0
3/5/2014,78,172,84,14,4,15,3,51,1
3/6/2014,79,181,96,27,3,12,3,50,0
3/7/2014,87,225,73,21,2,15,4,55,1
3/8/2014,85,286,86,20,2,15,2,69,0
3/9/2014,68,199,82,23,2,12,1,30,0
3/10/2014,102,193,90,21,2,15,3,35,0
3/11/2014,93,235,99,24,2,14,2,49,2
3/12/2014,104,187,92,18,0,18,3,41,1
3/13/2014,75,188,84,21,2,14,0,49,0
3/14/2014,99,225,92,26,0,15,0,44,0
3/15/2014,76,222,98,35,1,18,4,38,0
3/16/2014,77,167,91,15,2,17,0,37,0
3/17/2014,72,146,84,18,2,17,7,39,0
3/18/2014,85,255,104,23,2,18,4,63,0
3/19/2014,91,196,109,25,0,13,3,40,0
3/20/2014,105,261,86,31,1,11,1,49,1
3/21/2014,99,322,81,33,0,11,4,60,1
3/22/2014,77,232,81,18,2,14,1,39,1
3/23/2014,92,192,83,17,3,18,7,29,0
3/24/2014,95,203,106,30,0,14,2,30,2
3/25/2014,93,203,82,24,1,16,5,48,0
3/26/2014,96,213,100,23,0,18,2,38,0
3/27/2014,83,202,93,14,3,18,2,45,1
3/28/2014,89,221,90,31,2,15,8,47,0
3/29/2014,58,183,68,20,2,8,2,44,0
3/30/2014,78,130,89,14,0,23,0,16,4
3/31/2014,80,184,102,28,0,18,5,20,0
4/1/2014,87,263,97,23,1,20,3,55,0
4/2/2014,85,269,89,17,0,17,6,53,0
4/3/2014,93,315,98,18,0,23,4,51,0
4/4/2014,97,219,79,27,0,23,2,35,1
4/5/2014,88,231,93,20,1,18,0,37,0
4/6/2014,87,208,92,19,0,23,1,40,0
4/7/2014,87,207,116,29,1,19,9,25,1
4/8/2014,106,257,116,28,0,17,2,55,0
4/9/2014,80,257,117,27,3,22,3,52,1
4/10/2014,106,216,107,21,1,14,4,61,0
4/11/2014,91,263,106,27,0,15,1,62,0
4/12/2014,94,325,90,18,2,18,2,49,1
4/13/2014,97,258,95,23,1,15,3,21,1
4/14/2014,72,293,96,29,2,20,3,29,0
4/15/2014,98,191,97,28,0,19,2,39,1
4/16/2014,78,284,99,17,2,17,5,56,0
4/17/2014,71,273,113,26,0,25,4,46,1
4/18/2014,61,287,92,10,0,24,0,66,0
4/19/2014,70,278,114,19,0,14,0,48,0
4/20/2014,63,201,82,13,4,15,2,27,1
4/21/2014,73,220,99,33,1,24,4,44,0
4/22/2014,107,267,101,38,0,15,4,39,0
4/23/2014,95,258,107,26,1,18,4,37,1
4/24/2014,96,272,106,29,1,18,2,35,0
4/25/2014,107,250,119,17,0,18,5,39,0
4/26/2014,84,273,108,18,1,10,2,41,1
4/27/2014,109,210,97,23,0,17,5,38,0
4/28/2014,106,246,132,30,2,20,5,34,0
4/29/2014,80,225,118,31,0,14,7,49,0
4/30/2014,78,143,80,19,0,21,6,19,0
5/1/2014,100,255,111,18,0,23,3,48,1
5/2/2014,109,351,118,21,3,16,2,61,3
5/3/2014,75,290,100,19,1,17,1,35,0
5/4/2014,90,222,108,17,0,17,1,21,1
5/5/2014,113,219,141,36,0,21,3,32,0
5/6/2014,96,229,124,27,2,15,6,56,1
5/7/2014,104,262,110,26,0,19,2,43,1
5/8/2014,87,261,110,20,2,19,4,42,0
5/9/2014,81,328,118,17,2,22,3,52,1
5/10/2014,83,285,103,22,1,22,2,54,1
5/11/2014,83,157,82,19,0,17,3,31,1
5/12/2014,102,287,119,25,6,23,9,22,1
5/13/2014,117,276,127,22,0,20,12,38,4
5/14/2014,96,244,131,56,1,17,1,45,1
5/15/2014,103,236,122,33,0,23,1,41,1
5/16/2014,82,206,112,31,3,27,5,33,0
5/17/2014,101,264,112,24,0,22,5,32,0
5/18/2014,102,226,114,24,1,11,3,26,0
5/19/2014,100,269,140,43,1,19,5,33,0
5/20/2014,80,191,113,30,1,16,5,32,0
5/21/2014,112,246,129,26,3,15,4,44,0
5/22/2014,95,227,119,31,2,24,4,52,0
5/23/2014,90,257,125,25,3,26,1,57,0
5/24/2014,81,259,106,14,2,23,4,42,1
5/25/2014,93,227,91,24,2,12,5,34,0
5/26/2014,105,212,102,25,0,19,2,27,0
5/27/2014,90,234,126,39,2,20,2,43,0
5/28/2014,99,244,141,202,3,15,3,36,1
5/29/2014,93,245,155,26,2,20,3,38,2
5/30/2014,103,268,131,26,1,22,2,53,0
5/31/2014,96,269,122,16,1,20,3,49,3
6/1/2014,87,191,111,25,2,18,5,27,0
6/2/2014,124,229,131,25,0,23,3,35,0
6/3/2014,88,257,125,34,1,21,3,46,1
6/4/2014,101,272,114,24,0,19,2,48,0
6/5/2014,115,273,133,25,1,21,3,61,0
6/6/2014,104,291,136,33,2,17,1,42,0
6/7/2014,83,303,110,12,0,18,1,41,1
6/8/2014,84,207,94,17,1,23,4,17,2
6/9/2014,99,265,146,35,1,18,4,23,0
6/10/2014,87,246,120,38,1,23,4,70,2
6/11/2014,109,240,127,23,3,22,4,49,0
6/12/2014,89,252,131,28,2,15,3,46,1
6/13/2014,96,260,117,25,2,17,7,53,2
6/14/2014,87,281,87,21,0,20,2,49,1
6/15/2014,98,161,78,13,0,15,2,27,0
6/16/2014,90,238,132,30,1,13,5,22,0
6/17/2014,97,257,127,25,1,22,3,43,0
6/18/2014,101,268,134,36,4,29,1,41,1
6/19/2014,121,262,141,25,1,24,1,54,0
6/20/2014,112,357,131,30,0,20,7,60,0
6/21/2014,100,238,116,21,1,21,4,32,3
6/22/2014,93,200,88,32,0,22,5,22,2
6/23/2014,102,262,140,45,3,22,3,29,1
6/24/2014,79,264,160,32,1,26,6,31,1
6/25/2014,96,287,132,24,0,20,3,36,0
6/26/2014,80,232,173,24,1,23,0,32,0
6/27/2014,98,242,127,29,0,13,7,42,2
6/28/2014,76,221,121,25,2,17,3,39,1
6/29/2014,85,183,103,25,1,16,6,27,0
6/30/2014,90,267,122,34,1,12,3,27,0
7/1/2014,83,302,116,26,0,17,4,49,1
7/2/2014,79,292,118,31,0,18,4,34,0
7/3/2014,68,390,113,16,0,16,1,46,1
7/4/2014,94,158,72,22,2,15,2,23,1
7/5/2014,82,225,112,33,1,16,3,36,0
7/6/2014,95,215,126,25,4,19,5,28,3
7/7/2014,83,278,160,35,3,24,1,26,1
7/8/2014,89,275,131,86,1,28,3,45,0
7/9/2014,80,252,129,43,0,15,3,43,0
7/10/2014,82,298,116,38,1,18,9,52,1
7/11/2014,96,281,129,18,0,16,3,43,2
7/12/2014,68,259,127,16,2,26,1,40,2
7/13/2014,90,214,103,14,1,16,1,20,1
7/14/2014,74,229,128,40,3,27,1,21,1
7/15/2014,84,282,112,30,0,18,2,28,0
7/16/2014,74,362,131,37,0,22,3,58,1
7/17/2014,90,289,103,17,1,17,6,30,2
7/18/2014,65,295,130,21,1,13,5,62,0
7/19/2014,87,260,119,38,1,22,3,56,1
7/20/2014,83,247,128,34,0,23,3,39,1
7/21/2014,101,306,132,37,0,24,3,29,0
7/22/2014,82,346,138,25,3,20,2,52,1
7/23/2014,97,279,119,28,0,25,4,35,0
7/24/2014,82,285,139,29,0,23,5,36,1
7/25/2014,90,287,150,51,1,19,3,53,3
7/26/2014,101,232,114,14,0,19,1,50,0
7/27/2014,100,221,103,35,1,17,4,18,0
7/28/2014,96,266,157,35,1,20,4,16,1
7/29/2014,100,332,149,34,0,27,2,43,0
7/30/2014,91,268,145,34,1,17,8,39,0
7/31/2014,96,243,129,78,0,18,6,40,1
8/1/2014,74,262,101,28,0,23,1,40,3
8/2/2014,77,280,114,17,0,17,1,32,0
8/3/2014,87,199,126,18,0,26,3,29,0
8/4/2014,88,274,140,37,3,15,3,25,1
8/5/2014,91,230,143,30,2,11,3,40,1
8/6/2014,85,253,110,44,3,16,2,45,0
8/7/2014,90,228,123,29,0,14,4,40,1
8/8/2014,88,325,116,39,2,16,3,51,3
8/9/2014,81,261,114,26,3,19,0,46,0
8/10/2014,122,220,92,30,3,15,2,28,1
8/11/2014,84,309,133,28,4,19,5,24,0
8/12/2014,66,234,129,33,1,24,2,43,0
8/13/2014,87,260,124,50,4,15,7,43,1
8/14/2014,92,291,165,32,0,19,3,45,0
8/15/2014,77,248,135,41,1,15,3,59,2
8/16/2014,69,246,90,11,1,16,3,30,0
8/17/2014,96,187,113,36,0,18,2,21,0
8/18/2014,74,250,119,26,2,12,4,24,0
8/19/2014,85,254,136,28,3,11,3,34,0
8/20/2014,85,289,95,30,1,25,5,46,2
8/21/2014,78,282,113,33,1,25,6,29,1
8/22/2014,79,235,145,26,1,25,2,41,1
8/23/2014,86,216,116,25,3,11,3,35,3
8/24/2014,100,235,112,26,3,17,5,34,0
8/25/2014,80,254,141,33,0,20,3,20,0
8/26/2014,79,244,144,32,1,16,5,44,1
8/27/2014,83,235,131,25,0,24,3,42,3
8/28/2014,56,268,121,30,0,18,4,42,1
8/29/2014,65,225,121,32,0,25,3,40,0
8/30/2014,73,197,97,20,0,16,5,52,0
8/31/2014,105,188,95,19,0,22,3,26,1
9/1/2014,76,166,102,20,1,23,3,25,0
9/2/2014,112,313,123,33,0,21,6,49,0
9/3/2014,77,287,116,31,1,26,2,53,1
9/4/2014,73,294,122,26,1,21,2,46,2
9/5/2014,79,294,124,33,0,12,6,49,0
9/6/2014,84,327,97,20,0,18,3,56,2
9/7/2014,99,227,117,19,1,21,4,20,0
9/8/2014,78,216,136,27,0,24,5,27,3
9/9/2014,84,257,111,32,0,21,6,43,0
9/10/2014,76,267,110,27,2,21,3,40,0
9/11/2014,105,286,95,36,0,20,2,46,0
9/12/2014,90,298,109,19,1,13,3,39,1
9/13/2014,75,263,87,18,3,20,1,44,0
9/14/2014,74,216,117,19,0,25,5,23,2
9/15/2014,105,220,126,40,3,21,3,32,2
9/16/2014,99,284,141,24,1,21,6,28,0
9/17/2014,98,294,126,27,0,14,5,47,0
9/18/2014,94,281,123,29,1,22,3,48,0
9/19/2014,96,337,124,25,1,21,6,45,0
9/20/2014,81,235,124,27,1,18,3,36,0
9/21/2014,102,227,133,25,1,20,1,22,4
9/22/2014,83,227,137,32,1,14,4,28,1
9/23/2014,84,272,120,35,2,10,5,50,1
9/24/2014,80,274,125,21,0,28,4,40,3
9/25/2014,80,275,102,32,0,21,0,38,0
9/26/2014,76,299,112,21,1,10,5,47,0
9/27/2014,93,283,98,16,0,19,5,34,2
9/28/2014,100,213,97,14,2,19,4,23,1
9/29/2014,95,262,130,34,0,16,5,25,0
9/30/2014,100,283,136,28,2,15,3,41,1
10/1/2014,106,296,130,37,0,28,3,46,1
10/2/2014,122,293,103,26,2,19,7,62,1
10/3/2014,80,281,118,33,1,16,5,45,1
10/4/2014,73,243,108,23,0,24,2,40,0
10/5/2014,96,200,116,27,1,11,2,28,4
10/6/2014,82,250,140,50,4,24,5,26,0
10/7/2014,89,272,128,43,0,18,6,32,1
10/8/2014,102,291,134,37,0,18,6,41,0
10/9/2014,93,291,141,27,1,15,7,53,0
10/10/2014,86,281,140,27,2,26,5,47,0
10/11/2014,65,286,102,24,0,20,4,42,1
10/12/2014,77,225,95,24,2,17,1,26,0
10/13/2014,79,239,127,37,1,19,4,22,1
10/14/2014,111,325,127,29,1,25,4,35,2
10/15/2014,81,273,117,25,0,21,3,34,1
10/16/2014,119,234,119,24,2,25,7,44,0
10/17/2014,109,280,125,31,1,22,5,44,3
10/18/2014,81,283,114,24,1,17,4,49,1
10/19/2014,73,207,116,17,1,19,1,32,0
10/20/2014,92,229,129,34,3,22,1,17,1
10/21/2014,84,284,136,57,1,12,2,33,0
10/22/2014,82,240,140,30,0,23,5,28,0
10/23/2014,82,245,105,23,2,22,5,27,0
10/24/2014,74,299,151,22,2,22,1,37,0
10/25/2014,87,251,148,23,3,18,6,29,1
10/26/2014,74,165,102,26,2,20,5,26,1
10/27/2014,94,277,127,39,1,11,2,19,0
10/28/2014,106,329,151,23,3,22,3,31,2
10/29/2014,103,256,130,32,2,27,3,24,0
10/30/2014,81,320,130,28,2,27,1,38,0
10/31/2014,99,261,87,34,0,24,1,34,0
11/1/2014,79,209,120,23,1,21,4,36,0
11/2/2014,76,215,106,17,2,18,3,22,0
11/3/2014,69,280,123,26,1,18,3,17,0
11/4/2014,76,272,115,32,1,18,3,33,0
11/5/2014,81,281,122,25,2,18,2,47,0
11/6/2014,96,247,111,24,1,19,3,34,0
11/7/2014,78,329,124,29,1,19,2,51,0
11/8/2014,73,306,102,18,2,25,1,46,2
11/9/2014,57,239,97,14,3,13,0,21,1
11/10/2014,85,285,139,25,0,15,3,23,0
11/11/2014,72,255,130,22,0,22,3,52,1
11/12/2014,83,284,128,23,3,33,9,29,2
11/13/2014,76,254,93,20,2,15,3,46,1
11/14/2014,85,236,137,20,0,17,5,45,0
11/15/2014,81,240,97,15,0,17,0,47,0
11/16/2014,70,147,97,15,2,17,1,23,1
11/17/2014,83,199,123,27,0,22,8,17,1
11/18/2014,79,203,111,25,0,17,7,32,0
11/19/2014,74,215,107,15,1,21,2,29,0
11/20/2014,95,234,111,22,1,27,2,21,0
11/21/2014,69,275,97,23,4,14,2,29,0
11/22/2014,85,241,83,17,0,28,3,39,0
11/23/2014,91,175,93,15,0,20,2,24,0
11/24/2014,107,234,109,38,0,21,3,12,1
11/25/2014,87,217,111,19,2,23,5,26,0
11/26/2014,62,183,82,26,3,20,2,25,1
11/27/2014,50,103,52,16,0,12,2,14,2
11/28/2014,59,189,99,38,1,19,1,42,0
11/29/2014,73,282,84,20,0,19,3,44,1
11/30/2014,74,180,104,18,2,22,1,16,3
12/1/2014,71,187,120,26,2,22,8,18,1
12/2/2014,105,204,101,27,0,19,7,30,0
12/3/2014,87,203,104,19,1,25,3,40,0
12/4/2014,73,228,116,19,0,13,6,42,0
12/5/2014,102,261,112,28,2,22,3,32,1
12/6/2014,73,204,113,24,2,21,2,46,1
12/7/2014,77,150,92,20,1,19,1,20,3
12/8/2014,85,199,116,32,2,17,6,14,2
12/9/2014,63,200,114,30,3,20,2,33,0
12/10/2014,93,195,138,61,1,22,6,28,1
12/11/2014,84,197,107,27,0,32,4,32,1
12/12/2014,80,201,106,29,0,20,2,37,1
12/13/2014,86,188,100,30,0,23,4,32,0
12/14/2014,71,157,79,18,2,30,0,22,0
12/15/2014,100,225,95,27,3,22,1,23,1
12/16/2014,106,197,101,31,1,32,5,30,0
12/17/2014,90,205,118,39,1,27,3,31,0
12/18/2014,98,228,98,26,0,36,5,33,0
12/19/2014,108,219,128,21,0,21,4,24,1
12/20/2014,82,220,98,22,2,17,2,33,3
12/21/2014,75,162,96,20,0,22,4,15,0
12/22/2014,73,223,138,27,0,31,1,25,0
12/23/2014,64,191,130,26,0,29,2,24,0
12/24/2014,58,117,102,11,1,29,6,13,0
12/25/2014,56,92,51,16,1,17,1,4,1
12/26/2014,63,196,101,16,1,19,2,39,0
12/27/2014,51,189,80,27,0,18,1,20,0
12/28/2014,93,190,75,24,0,18,4,21,0
12/29/2014,69,219,119,30,2,18,8,14,1
12/30/2014,61,212,116,26,1,11,9,34,1
12/31/2014,54,166,89,18,0,14,5,21,1
1/1/2015,90,178,87,21,1,22,4,35,1
1/2/2015,87,223,104,21,2,22,3,38,1
1/3/2015,71,178,69,18,1,28,0,23,1
1/4/2015,60,143,79,18,0,20,4,21,1
1/5/2015,71,213,109,38,2,21,2,15,1
1/6/2015,69,177,82,34,1,23,3,35,0
1/7/2015,69,159,92,20,1,17,5,32,1
1/8/2015,58,165,93,26,0,16,3,33,1
1/9/2015,55,189,102,17,1,19,2,31,0
1/10/2015,50,181,77,21,2,12,4,33,2
1/11/2015,68,148,68,15,0,21,1,17,3
1/12/2015,73,148,82,34,3,14,1,15,0
1/13/2015,86,307,123,24,0,25,3,34,1
1/14/2015,74,252,92,26,0,20,11,40,1
1/15/2015,79,244,92,32,1,14,8,41,0
1/16/2015,78,237,84,20,0,19,3,46,3
1/17/2015,76,213,91,24,3,15,3,46,0
1/18/2015,57,122,68,11,1,20,3,19,1
1/19/2015,79,159,124,31,1,11,6,24,1
1/20/2015,108,241,116,35,1,34,4,34,0
1/21/2015,79,197,98,30,1,26,1,30,0
1/22/2015,63,230,91,30,0,18,2,37,1
1/23/2015,75,263,101,34,2,14,5,29,1
1/24/2015,59,178,86,24,1,23,1,24,2
1/25/2015,64,163,87,19,2,12,3,26,0
1/26/2015,79,129,110,33,0,13,5,10,1
